rep,ev_low,ev_mid,ev_high
1601,60885.53714285714,79267.84964285714,80592.61714285715
1602,54028.394285714276,72410.70678571428,73735.4742857143
1603,54028.394285714276,72410.70678571428,73735.4742857143
1604,52885.53714285714,71267.84964285714,72592.61714285715
1605,55171.25142857142,73553.56392857143,74878.33142857144
1606,56599.82285714285,74982.13535714285,76306.90285714286
1607,54028.394285714276,72410.70678571428,73735.4742857143
1608,62314.108571428565,80696.42107142856,82021.18857142857
1609,49456.96571428571,67839.2782142857,69164.04571428572
1610,48028.394285714276,66410.70678571428,67735.4742857143
1611,52599.82285714285,70982.13535714285,72306.90285714286
1612,55456.96571428571,73839.2782142857,75164.04571428572
1613,50599.82285714285,68982.13535714285,70306.90285714286
1614,54599.82285714285,72982.13535714285,74306.90285714286
1615,60028.394285714276,78410.70678571428,79735.4742857143
1616,53742.67999999999,72124.9925,73449.76000000001
1617,54885.53714285714,73267.84964285714,74592.61714285715
1618,53171.25142857142,71553.56392857143,72878.33142857144
1619,54028.394285714276,72410.70678571428,73735.4742857143
1620,52314.108571428565,70696.42107142856,72021.18857142857
1621,54314.108571428565,72696.42107142856,74021.18857142857
1622,52885.53714285714,71267.84964285714,72592.61714285715
1623,56314.108571428565,74696.42107142856,76021.18857142857
1624,51456.96571428571,69839.2782142857,71164.04571428572
1625,51171.25142857142,69553.56392857143,70878.33142857144
1626,51171.25142857142,69553.56392857143,70878.33142857144
1627,55456.96571428571,73839.2782142857,75164.04571428572
1628,60885.53714285714,79267.84964285714,80592.61714285715
1629,56028.394285714276,74410.70678571428,75735.4742857143
1630,58599.82285714285,76982.13535714285,78306.90285714286
1631,57742.67999999999,76124.9925,77449.76000000001
1632,54599.82285714285,72982.13535714285,74306.90285714286
1633,55171.25142857142,73553.56392857143,74878.33142857144
1634,54314.108571428565,72696.42107142856,74021.18857142857
1635,49171.25142857142,67553.56392857143,68878.33142857144
1636,60885.53714285714,79267.84964285714,80592.61714285715
1637,60314.108571428565,78696.42107142856,80021.18857142857
1638,54599.82285714285,72982.13535714285,74306.90285714286
1639,56885.53714285714,75267.84964285714,76592.61714285715
1640,54599.82285714285,72982.13535714285,74306.90285714286
1641,56028.394285714276,74410.70678571428,75735.4742857143
1642,56885.53714285714,75267.84964285714,76592.61714285715
1643,52028.394285714276,70410.70678571428,71735.4742857143
1644,59171.25142857142,77553.56392857143,78878.33142857144
1645,55171.25142857142,73553.56392857143,74878.33142857144
1646,51456.96571428571,69839.2782142857,71164.04571428572
1647,58599.82285714285,76982.13535714285,78306.90285714286
1648,53742.67999999999,72124.9925,73449.76000000001
1649,52314.108571428565,70696.42107142856,72021.18857142857
1650,53742.67999999999,72124.9925,73449.76000000001
1651,50599.82285714285,68982.13535714285,70306.90285714286
1652,51456.96571428571,69839.2782142857,71164.04571428572
1653,53742.67999999999,72124.9925,73449.76000000001
1654,51456.96571428571,69839.2782142857,71164.04571428572
1655,54028.394285714276,72410.70678571428,73735.4742857143
1656,60028.394285714276,78410.70678571428,79735.4742857143
1657,51456.96571428571,69839.2782142857,71164.04571428572
1658,56314.108571428565,74696.42107142856,76021.18857142857
1659,58028.394285714276,76410.70678571428,77735.4742857143
1660,56314.108571428565,74696.42107142856,76021.18857142857
1661,54885.53714285714,73267.84964285714,74592.61714285715
1662,55456.96571428571,73839.2782142857,75164.04571428572
1663,50599.82285714285,68982.13535714285,70306.90285714286
1664,52028.394285714276,70410.70678571428,71735.4742857143
1665,55171.25142857142,73553.56392857143,74878.33142857144
1666,54314.108571428565,72696.42107142856,74021.18857142857
1667,54028.394285714276,72410.70678571428,73735.4742857143
1668,56028.394285714276,74410.70678571428,75735.4742857143
1669,58599.82285714285,76982.13535714285,78306.90285714286
1670,52885.53714285714,71267.84964285714,72592.61714285715
1671,56314.108571428565,74696.42107142856,76021.18857142857
1672,56028.394285714276,74410.70678571428,75735.4742857143
1673,52028.394285714276,70410.70678571428,71735.4742857143
1674,54028.394285714276,72410.70678571428,73735.4742857143
1675,53742.67999999999,72124.9925,73449.76000000001
1676,55456.96571428571,73839.2782142857,75164.04571428572
1677,49456.96571428571,67839.2782142857,69164.04571428572
1678,54599.82285714285,72982.13535714285,74306.90285714286
1679,50885.53714285714,69267.84964285714,70592.61714285715
1680,54885.53714285714,73267.84964285714,74592.61714285715
1681,50314.108571428565,68696.42107142856,70021.18857142857
1682,53742.67999999999,72124.9925,73449.76000000001
1683,55456.96571428571,73839.2782142857,75164.04571428572
1684,52885.53714285714,71267.84964285714,72592.61714285715
1685,52885.53714285714,71267.84964285714,72592.61714285715
1686,52885.53714285714,71267.84964285714,72592.61714285715
1687,53742.67999999999,72124.9925,73449.76000000001
1688,54028.394285714276,72410.70678571428,73735.4742857143
1689,53171.25142857142,71553.56392857143,72878.33142857144
1690,47742.67999999999,66124.9925,67449.76000000001
1691,59456.96571428571,77839.2782142857,79164.04571428572
1692,55171.25142857142,73553.56392857143,74878.33142857144
1693,51742.67999999999,70124.9925,71449.76000000001
1694,55456.96571428571,73839.2782142857,75164.04571428572
1695,55456.96571428571,73839.2782142857,75164.04571428572
1696,56599.82285714285,74982.13535714285,76306.90285714286
1697,55171.25142857142,73553.56392857143,74878.33142857144
1698,49742.67999999999,68124.9925,69449.76000000001
1699,53742.67999999999,72124.9925,73449.76000000001
1700,56599.82285714285,74982.13535714285,76306.90285714286
1701,53456.96571428571,71839.2782142857,73164.04571428572
1702,56028.394285714276,74410.70678571428,75735.4742857143
1703,57171.25142857142,75553.56392857143,76878.33142857144
1704,58314.108571428565,76696.42107142856,78021.18857142857
1705,55171.25142857142,73553.56392857143,74878.33142857144
1706,58885.53714285714,77267.84964285714,78592.61714285715
1707,53456.96571428571,71839.2782142857,73164.04571428572
1708,57742.67999999999,76124.9925,77449.76000000001
1709,56028.394285714276,74410.70678571428,75735.4742857143
1710,59171.25142857142,77553.56392857143,78878.33142857144
1711,54028.394285714276,72410.70678571428,73735.4742857143
1712,53742.67999999999,72124.9925,73449.76000000001
1713,50599.82285714285,68982.13535714285,70306.90285714286
1714,55171.25142857142,73553.56392857143,74878.33142857144
1715,55171.25142857142,73553.56392857143,74878.33142857144
1716,51456.96571428571,69839.2782142857,71164.04571428572
1717,63171.25142857142,81553.56392857143,82878.33142857144
1718,55456.96571428571,73839.2782142857,75164.04571428572
1719,57171.25142857142,75553.56392857143,76878.33142857144
1720,55456.96571428571,73839.2782142857,75164.04571428572
1721,56314.108571428565,74696.42107142856,76021.18857142857
1722,54885.53714285714,73267.84964285714,74592.61714285715
1723,52599.82285714285,70982.13535714285,72306.90285714286
1724,53171.25142857142,71553.56392857143,72878.33142857144
1725,55456.96571428571,73839.2782142857,75164.04571428572
1726,53742.67999999999,72124.9925,73449.76000000001
1727,56885.53714285714,75267.84964285714,76592.61714285715
1728,51742.67999999999,70124.9925,71449.76000000001
1729,48314.108571428565,66696.42107142856,68021.18857142857
1730,57742.67999999999,76124.9925,77449.76000000001
1731,57171.25142857142,75553.56392857143,76878.33142857144
1732,60885.53714285714,79267.84964285714,80592.61714285715
1733,57742.67999999999,76124.9925,77449.76000000001
1734,55456.96571428571,73839.2782142857,75164.04571428572
1735,52314.108571428565,70696.42107142856,72021.18857142857
1736,57742.67999999999,76124.9925,77449.76000000001
1737,54599.82285714285,72982.13535714285,74306.90285714286
1738,54314.108571428565,72696.42107142856,74021.18857142857
1739,56028.394285714276,74410.70678571428,75735.4742857143
1740,51456.96571428571,69839.2782142857,71164.04571428572
1741,57742.67999999999,76124.9925,77449.76000000001
1742,53171.25142857142,71553.56392857143,72878.33142857144
1743,53456.96571428571,71839.2782142857,73164.04571428572
1744,52599.82285714285,70982.13535714285,72306.90285714286
1745,57171.25142857142,75553.56392857143,76878.33142857144
1746,55456.96571428571,73839.2782142857,75164.04571428572
1747,55456.96571428571,73839.2782142857,75164.04571428572
1748,54599.82285714285,72982.13535714285,74306.90285714286
1749,56314.108571428565,74696.42107142856,76021.18857142857
1750,54599.82285714285,72982.13535714285,74306.90285714286
1751,55456.96571428571,73839.2782142857,75164.04571428572
1752,48599.82285714285,66982.13535714285,68306.90285714286
1753,56599.82285714285,74982.13535714285,76306.90285714286
1754,56599.82285714285,74982.13535714285,76306.90285714286
1755,56885.53714285714,75267.84964285714,76592.61714285715
1756,49742.67999999999,68124.9925,69449.76000000001
1757,52599.82285714285,70982.13535714285,72306.90285714286
1758,55171.25142857142,73553.56392857143,74878.33142857144
1759,55456.96571428571,73839.2782142857,75164.04571428572
1760,58314.108571428565,76696.42107142856,78021.18857142857
1761,55456.96571428571,73839.2782142857,75164.04571428572
1762,50314.108571428565,68696.42107142856,70021.18857142857
1763,50599.82285714285,68982.13535714285,70306.90285714286
1764,51171.25142857142,69553.56392857143,70878.33142857144
1765,55456.96571428571,73839.2782142857,75164.04571428572
1766,58314.108571428565,76696.42107142856,78021.18857142857
1767,55171.25142857142,73553.56392857143,74878.33142857144
1768,53456.96571428571,71839.2782142857,73164.04571428572
1769,58028.394285714276,76410.70678571428,77735.4742857143
1770,56314.108571428565,74696.42107142856,76021.18857142857
1771,56028.394285714276,74410.70678571428,75735.4742857143
1772,52314.108571428565,70696.42107142856,72021.18857142857
1773,54599.82285714285,72982.13535714285,74306.90285714286
1774,50599.82285714285,68982.13535714285,70306.90285714286
1775,50599.82285714285,68982.13535714285,70306.90285714286
1776,52314.108571428565,70696.42107142856,72021.18857142857
1777,51171.25142857142,69553.56392857143,70878.33142857144
1778,52028.394285714276,70410.70678571428,71735.4742857143
1779,57171.25142857142,75553.56392857143,76878.33142857144
1780,59456.96571428571,77839.2782142857,79164.04571428572
1781,53171.25142857142,71553.56392857143,72878.33142857144
1782,61456.96571428571,79839.2782142857,81164.04571428572
1783,55171.25142857142,73553.56392857143,74878.33142857144
1784,51456.96571428571,69839.2782142857,71164.04571428572
1785,51171.25142857142,69553.56392857143,70878.33142857144
1786,52028.394285714276,70410.70678571428,71735.4742857143
1787,54885.53714285714,73267.84964285714,74592.61714285715
1788,56314.108571428565,74696.42107142856,76021.18857142857
1789,50599.82285714285,68982.13535714285,70306.90285714286
1790,55171.25142857142,73553.56392857143,74878.33142857144
1791,60028.394285714276,78410.70678571428,79735.4742857143
1792,58314.108571428565,76696.42107142856,78021.18857142857
1793,54599.82285714285,72982.13535714285,74306.90285714286
1794,49742.67999999999,68124.9925,69449.76000000001
1795,55742.67999999999,74124.9925,75449.76000000001
1796,59171.25142857142,77553.56392857143,78878.33142857144
1797,56314.108571428565,74696.42107142856,76021.18857142857
1798,51742.67999999999,70124.9925,71449.76000000001
1799,54028.394285714276,72410.70678571428,73735.4742857143
1800,57742.67999999999,76124.9925,77449.76000000001
1801,56885.53714285714,75267.84964285714,76592.61714285715
1802,52028.394285714276,70410.70678571428,71735.4742857143
1803,53742.67999999999,72124.9925,73449.76000000001
1804,50599.82285714285,68982.13535714285,70306.90285714286
1805,58314.108571428565,76696.42107142856,78021.18857142857
1806,54885.53714285714,73267.84964285714,74592.61714285715
1807,52314.108571428565,70696.42107142856,72021.18857142857
1808,56314.108571428565,74696.42107142856,76021.18857142857
1809,56028.394285714276,74410.70678571428,75735.4742857143
1810,53171.25142857142,71553.56392857143,72878.33142857144
1811,56599.82285714285,74982.13535714285,76306.90285714286
1812,48028.394285714276,66410.70678571428,67735.4742857143
1813,52028.394285714276,70410.70678571428,71735.4742857143
1814,48885.53714285714,67267.84964285714,68592.61714285715
1815,52599.82285714285,70982.13535714285,72306.90285714286
1816,49456.96571428571,67839.2782142857,69164.04571428572
1817,56028.394285714276,74410.70678571428,75735.4742857143
1818,54599.82285714285,72982.13535714285,74306.90285714286
1819,52028.394285714276,70410.70678571428,71735.4742857143
1820,58028.394285714276,76410.70678571428,77735.4742857143
1821,54599.82285714285,72982.13535714285,74306.90285714286
1822,53171.25142857142,71553.56392857143,72878.33142857144
1823,49456.96571428571,67839.2782142857,69164.04571428572
1824,61742.67999999999,80124.9925,81449.76000000001
1825,52885.53714285714,71267.84964285714,72592.61714285715
1826,52028.394285714276,70410.70678571428,71735.4742857143
1827,52314.108571428565,70696.42107142856,72021.18857142857
1828,59171.25142857142,77553.56392857143,78878.33142857144
1829,52885.53714285714,71267.84964285714,72592.61714285715
1830,54314.108571428565,72696.42107142856,74021.18857142857
1831,56028.394285714276,74410.70678571428,75735.4742857143
1832,52314.108571428565,70696.42107142856,72021.18857142857
1833,54599.82285714285,72982.13535714285,74306.90285714286
1834,56314.108571428565,74696.42107142856,76021.18857142857
1835,47742.67999999999,66124.9925,67449.76000000001
1836,56885.53714285714,75267.84964285714,76592.61714285715
1837,60314.108571428565,78696.42107142856,80021.18857142857
1838,58599.82285714285,76982.13535714285,78306.90285714286
1839,53456.96571428571,71839.2782142857,73164.04571428572
1840,53171.25142857142,71553.56392857143,72878.33142857144
1841,50028.394285714276,68410.70678571428,69735.4742857143
1842,53171.25142857142,71553.56392857143,72878.33142857144
1843,59171.25142857142,77553.56392857143,78878.33142857144
1844,56885.53714285714,75267.84964285714,76592.61714285715
1845,55171.25142857142,73553.56392857143,74878.33142857144
1846,56314.108571428565,74696.42107142856,76021.18857142857
1847,51171.25142857142,69553.56392857143,70878.33142857144
1848,52028.394285714276,70410.70678571428,71735.4742857143
1849,55171.25142857142,73553.56392857143,74878.33142857144
1850,56314.108571428565,74696.42107142856,76021.18857142857
1851,56885.53714285714,75267.84964285714,76592.61714285715
1852,48028.394285714276,66410.70678571428,67735.4742857143
1853,51171.25142857142,69553.56392857143,70878.33142857144
1854,55171.25142857142,73553.56392857143,74878.33142857144
1855,50885.53714285714,69267.84964285714,70592.61714285715
1856,52885.53714285714,71267.84964285714,72592.61714285715
1857,56885.53714285714,75267.84964285714,76592.61714285715
1858,54028.394285714276,72410.70678571428,73735.4742857143
1859,52599.82285714285,70982.13535714285,72306.90285714286
1860,54028.394285714276,72410.70678571428,73735.4742857143
1861,60599.82285714285,78982.13535714285,80306.90285714286
1862,59171.25142857142,77553.56392857143,78878.33142857144
1863,50314.108571428565,68696.42107142856,70021.18857142857
1864,50314.108571428565,68696.42107142856,70021.18857142857
1865,56028.394285714276,74410.70678571428,75735.4742857143
1866,58885.53714285714,77267.84964285714,78592.61714285715
1867,50314.108571428565,68696.42107142856,70021.18857142857
1868,56314.108571428565,74696.42107142856,76021.18857142857
1869,52028.394285714276,70410.70678571428,71735.4742857143
1870,58599.82285714285,76982.13535714285,78306.90285714286
1871,54314.108571428565,72696.42107142856,74021.18857142857
1872,53171.25142857142,71553.56392857143,72878.33142857144
1873,51742.67999999999,70124.9925,71449.76000000001
1874,51456.96571428571,69839.2782142857,71164.04571428572
1875,54599.82285714285,72982.13535714285,74306.90285714286
1876,54599.82285714285,72982.13535714285,74306.90285714286
1877,52599.82285714285,70982.13535714285,72306.90285714286
1878,50599.82285714285,68982.13535714285,70306.90285714286
1879,56028.394285714276,74410.70678571428,75735.4742857143
1880,50885.53714285714,69267.84964285714,70592.61714285715
1881,59171.25142857142,77553.56392857143,78878.33142857144
1882,51171.25142857142,69553.56392857143,70878.33142857144
1883,54314.108571428565,72696.42107142856,74021.18857142857
1884,54314.108571428565,72696.42107142856,74021.18857142857
1885,50599.82285714285,68982.13535714285,70306.90285714286
1886,62028.394285714276,80410.70678571428,81735.4742857143
1887,59171.25142857142,77553.56392857143,78878.33142857144
1888,55456.96571428571,73839.2782142857,75164.04571428572
1889,51456.96571428571,69839.2782142857,71164.04571428572
1890,56314.108571428565,74696.42107142856,76021.18857142857
1891,65171.25142857142,83553.56392857143,84878.33142857144
1892,54028.394285714276,72410.70678571428,73735.4742857143
1893,56599.82285714285,74982.13535714285,76306.90285714286
1894,56028.394285714276,74410.70678571428,75735.4742857143
1895,52599.82285714285,70982.13535714285,72306.90285714286
1896,58599.82285714285,76982.13535714285,78306.90285714286
1897,51742.67999999999,70124.9925,71449.76000000001
1898,56028.394285714276,74410.70678571428,75735.4742857143
1899,53456.96571428571,71839.2782142857,73164.04571428572
1900,54599.82285714285,72982.13535714285,74306.90285714286
1901,51456.96571428571,69839.2782142857,71164.04571428572
1902,55171.25142857142,73553.56392857143,74878.33142857144
1903,57171.25142857142,75553.56392857143,76878.33142857144
1904,57742.67999999999,76124.9925,77449.76000000001
1905,56885.53714285714,75267.84964285714,76592.61714285715
1906,55456.96571428571,73839.2782142857,75164.04571428572
1907,50314.108571428565,68696.42107142856,70021.18857142857
1908,53171.25142857142,71553.56392857143,72878.33142857144
1909,56314.108571428565,74696.42107142856,76021.18857142857
1910,55742.67999999999,74124.9925,75449.76000000001
1911,55171.25142857142,73553.56392857143,74878.33142857144
1912,59171.25142857142,77553.56392857143,78878.33142857144
1913,53742.67999999999,72124.9925,73449.76000000001
1914,55456.96571428571,73839.2782142857,75164.04571428572
1915,58314.108571428565,76696.42107142856,78021.18857142857
1916,56314.108571428565,74696.42107142856,76021.18857142857
1917,54885.53714285714,73267.84964285714,74592.61714285715
1918,57171.25142857142,75553.56392857143,76878.33142857144
1919,58028.394285714276,76410.70678571428,77735.4742857143
1920,53742.67999999999,72124.9925,73449.76000000001
1921,57742.67999999999,76124.9925,77449.76000000001
1922,53742.67999999999,72124.9925,73449.76000000001
1923,54314.108571428565,72696.42107142856,74021.18857142857
1924,56314.108571428565,74696.42107142856,76021.18857142857
1925,58028.394285714276,76410.70678571428,77735.4742857143
1926,59171.25142857142,77553.56392857143,78878.33142857144
1927,57742.67999999999,76124.9925,77449.76000000001
1928,54028.394285714276,72410.70678571428,73735.4742857143
1929,52599.82285714285,70982.13535714285,72306.90285714286
1930,56314.108571428565,74696.42107142856,76021.18857142857
1931,54028.394285714276,72410.70678571428,73735.4742857143
1932,54599.82285714285,72982.13535714285,74306.90285714286
1933,57171.25142857142,75553.56392857143,76878.33142857144
1934,51456.96571428571,69839.2782142857,71164.04571428572
1935,46885.53714285714,65267.84964285714,66592.61714285715
1936,62314.108571428565,80696.42107142856,82021.18857142857
1937,58599.82285714285,76982.13535714285,78306.90285714286
1938,55742.67999999999,74124.9925,75449.76000000001
1939,54599.82285714285,72982.13535714285,74306.90285714286
1940,58028.394285714276,76410.70678571428,77735.4742857143
1941,56314.108571428565,74696.42107142856,76021.18857142857
1942,48885.53714285714,67267.84964285714,68592.61714285715
1943,54885.53714285714,73267.84964285714,74592.61714285715
1944,51742.67999999999,70124.9925,71449.76000000001
1945,50314.108571428565,68696.42107142856,70021.18857142857
1946,52885.53714285714,71267.84964285714,72592.61714285715
1947,53456.96571428571,71839.2782142857,73164.04571428572
1948,58028.394285714276,76410.70678571428,77735.4742857143
1949,56885.53714285714,75267.84964285714,76592.61714285715
1950,56314.108571428565,74696.42107142856,76021.18857142857
1951,52885.53714285714,71267.84964285714,72592.61714285715
1952,53171.25142857142,71553.56392857143,72878.33142857144
1953,51456.96571428571,69839.2782142857,71164.04571428572
1954,51456.96571428571,69839.2782142857,71164.04571428572
1955,50599.82285714285,68982.13535714285,70306.90285714286
1956,58599.82285714285,76982.13535714285,78306.90285714286
1957,54599.82285714285,72982.13535714285,74306.90285714286
1958,54599.82285714285,72982.13535714285,74306.90285714286
1959,52028.394285714276,70410.70678571428,71735.4742857143
1960,55742.67999999999,74124.9925,75449.76000000001
1961,52885.53714285714,71267.84964285714,72592.61714285715
1962,51742.67999999999,70124.9925,71449.76000000001
1963,54885.53714285714,73267.84964285714,74592.61714285715
1964,56885.53714285714,75267.84964285714,76592.61714285715
1965,50599.82285714285,68982.13535714285,70306.90285714286
1966,55742.67999999999,74124.9925,75449.76000000001
1967,52028.394285714276,70410.70678571428,71735.4742857143
1968,52314.108571428565,70696.42107142856,72021.18857142857
1969,62028.394285714276,80410.70678571428,81735.4742857143
1970,60028.394285714276,78410.70678571428,79735.4742857143
1971,52885.53714285714,71267.84964285714,72592.61714285715
1972,56885.53714285714,75267.84964285714,76592.61714285715
1973,55171.25142857142,73553.56392857143,74878.33142857144
1974,52314.108571428565,70696.42107142856,72021.18857142857
1975,58314.108571428565,76696.42107142856,78021.18857142857
1976,54599.82285714285,72982.13535714285,74306.90285714286
1977,53171.25142857142,71553.56392857143,72878.33142857144
1978,52885.53714285714,71267.84964285714,72592.61714285715
1979,55171.25142857142,73553.56392857143,74878.33142857144
1980,60028.394285714276,78410.70678571428,79735.4742857143
1981,57171.25142857142,75553.56392857143,76878.33142857144
1982,52885.53714285714,71267.84964285714,72592.61714285715
1983,51171.25142857142,69553.56392857143,70878.33142857144
1984,52314.108571428565,70696.42107142856,72021.18857142857
1985,52314.108571428565,70696.42107142856,72021.18857142857
1986,53171.25142857142,71553.56392857143,72878.33142857144
1987,56028.394285714276,74410.70678571428,75735.4742857143
1988,55742.67999999999,74124.9925,75449.76000000001
1989,53171.25142857142,71553.56392857143,72878.33142857144
1990,58028.394285714276,76410.70678571428,77735.4742857143
1991,53171.25142857142,71553.56392857143,72878.33142857144
1992,53171.25142857142,71553.56392857143,72878.33142857144
1993,55456.96571428571,73839.2782142857,75164.04571428572
1994,56599.82285714285,74982.13535714285,76306.90285714286
1995,49742.67999999999,68124.9925,69449.76000000001
1996,50028.394285714276,68410.70678571428,69735.4742857143
1997,51456.96571428571,69839.2782142857,71164.04571428572
1998,61456.96571428571,79839.2782142857,81164.04571428572
1999,55456.96571428571,73839.2782142857,75164.04571428572
2000,50028.394285714276,68410.70678571428,69735.4742857143
